Year,Reporting Period,Filing Date,Filing Record Identifier,Filing Type,Correction Type,Political Consultant (PC) Name,PC Business Name,PC Business Address 1,PC Business City,PC Business State,PC Business Zip Code,PC Business County,PC Business Country,PC Business Telephone Number,Client Type,Client Name,Office Held/Sought,Client Business Address 1,Client Business City,Client Business State,Client Business Zip Code,Client Business Country,Client Business Telephone Number,Name of Person with Controlling Interest in Business,Description of Services Provided,Registration ID,Reporting Period ID
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,SANITATION SALVAGE CORP,,421 MANIDA ST,BRONX,NEW YORK,10474,UNITED STATES,718-893-9300,"SQUITIERI, STEVEN  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,TAHL-PROPP MANHATTAN NORTH INVESTORS IV LLC,,"405 PARK AVE , STE 1103",NEW YORK,NEW YORK,10022,UNITED STATES,212-241-1117,"TAHL, JOSPEH  ",STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,THE COCA COLA COMPANY,,555 TAXTER RD,ELMSFORD,NEW YORK,10523,UNITED STATES,914-789-1794,"SUTLIVE, CHARLES  ",STRATEGIC COUNSEL-NYS LEGISLATIVE AND NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,THE JEWISH THEOLOGICAL SEMINARY,,3080 BROADWAY,NEW YORK,NEW YORK,10027,UNITED STATES,212-678-8000,"GARY, MARC  ",STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"TRANSPORT WORKERS UNION, LOCAL 100",,80 WEST END AVE,NEW YORK,NEW YORK,10005,UNITED STATES,212-873-6000,"SAMUELSEN, JOHN  ","LEGISLATIVE AND STRATEGIC COUNSEL, NYS LEGISLATURE, EXECUTIVE BRANCH AND NYC COUNCIL",PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,UNITED FOOD AND COMMERICAL WORKERS LOCAL 2013,,9235 4TH AVE,BROOKLYN,NEW YORK,11209,UNITED STATES,718-745-3487,"CAROLENUTO, LOUIS  ",STRATEGIC COUNSEL-NYS LEGISLATURE,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"URBAN HEALTH PLAN, INC.",,1065 SOUTHERN BLVD,BRONX,NEW YORK,10459,UNITED STATES,718-589-2440,"HERNANDEZ, PALOMA  ",BUDGET AND STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"VERA INSTITUTE OF JUSTICE, INC.",,"233 BROADWAY, 12TH FLOOR",NEW YORK,NEW YORK,10279,UNITED STATES,212-376-3106,"ROOT, OREN  ","BUDGET AND STRATEGIC COUNSEL-NYS LEGISLATURE, EXECUTIVE BRANCH AND STATE AGENCIES",PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,WESTCHESTER AMBULETTE SERVICE,,58 PALISADES AVE,YONKERS,NEW YORK,10701,UNITED STATES,718-968-2500,"SOIFER, WAYNE  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,YESHIVA UNIVERSITY,,"500 WEST 185TH ST, BH 1200",NEW YORK,NEW YORK,10033,UNITED STATES,212-960-5400,"LAUDER, ANDREW  ",BUDGET STRATEGIC COUNSEL-NYC COUNCIL AND NYS LEGISLATURE,PC-201701251000014,2
2016,JULY 1 - DECEMBER 31,2017-02-03T00:00:00,PCF-201701251000014,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,YWA-AMSTERDAM,,"435 HUDSON STREET, 4TH FLOOR",NEW YORK,NEW YORK,10014,UNITED STATES,212-477-8008,"WOO, YOUNG  ",STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,2
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,PUBLIC OFFICIAL/CANDIDATE,"GONZALEZ, ERIC  ",KINGS COUNTY DISTRICT ATTORNEY,"1405 8TH AVE, UNIT 2D",BROOKLYN,NEW YORK,11215,UNITED STATES,212-213-2660,,GENERAL STRATEGIC CONSULTING,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,PUBLIC OFFICIAL/CANDIDATE,"KLEIN, JEFFREY D ",NYS SENATE  DISTRICT 34TH,2018 WILLIAMSBRIDGE RD,BRONX,NEW YORK,10461,UNITED STATES,718-684-2074,,GENERAL CONSULTING,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,82ND STREET ACADEMICS,,81-10 35TH AVE,JACKSON HEIGHTS,NEW YORK,11372,UNITED STATES,718-457-0429,"TOMPKINS, RONALD  ",STRATEGIC COUNSEL-NYC COUNCIL AND CITY AGENCIES,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,ALLSTATE INSURANCE COMPANY,,"878 VETERANS MEMORIAL HIGHWAY, SUITE 400",HAUPPAUGUE,NEW YORK,11788,UNITED STATES,631-357-8999,"GARDNER, MARK L ",LEGISLATIVE STRATEGIC COUNSEL-NYS LEGISLATURE,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,ASTOR SERVICES FOR CHILDREN & FAMILIES,,6339 MILL STREET,RHINEBECK,NEW YORK,12572,UNITED STATES,845-871-1000,"MCGUIRK, JAMES  ","STRATEGIC COUNSEL(BUDGET), NYS LEGISLATURE/EXECUTIVE BRANCH AND STATE AGENCIES",PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"CHARTER COMMUNICATION OPERATING, LLC",,"1099 NEW YORK AVE. NW, STE 650",WASHINGTON,DISTRICT OF COLUMBIA,20007,UNITED STATES,202-621-1910,"FALK, ADAM E ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"CSC HOLDING, LLC",,1111 STEWARD AVE,BETHPAGE,NEW YORK,11714,UNITED STATES,516-803-2580,"ROSENBLUM, LISA  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE & STATE AGENCIES AND NYC COUNCIL & CITY AGENCIES,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,FINANCIAL SERVICE CENTERS OF NEW YORK,,"21 MAIN ST, STE 101 COURT PLAZA SOUTH",HACKENSACK,NEW JERSEY,07601,UNITED STATES,201-487-0412,"D'ALESSIO, EDWARD P ","LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE, EXECUTIVE BRANCH, STATE AGENCIES AND NYC COUNCIL",PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,GREATER NEW YORK HOSPITAL ASSOCIATION,,555 WEST 57TH STREET,NEW YORK,NEW YORK,10019,UNITED STATES,212-246-7100,"PERLMAN, LEE  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"MONTEFIORE HEALTH SYSTEMS,INC.",,111 EAST 210TH ST,BRONX,NEW YORK,10467,UNITED STATES,718-920-6474,"RICHMOND, LYNN  ",LEGISLATIVE & BUDGET STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,NATIONAL MED TRANS NETWORK & IPA,,992 SOUTH 2ND STREET,RONKONKOMA,NEW YORK,11779,UNITED STATES,800-934-7704,"WINAKOR, ANDREW  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE AND RELEVANT STATE AGENCIES,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"SAMARITAN DAYTOP FOUNDATION, INC.",,138-02 QUEENS BLVD,BRIARWOOD,NEW YORK,11435,UNITED STATES,718-206-2000,"HERNANDEZ, TINO  ","STRATEGIC COUNSEL (BUDGET) - NYS LEGISLATURE, NYC COUNCIL AND CITY AGENCIES",PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,THE JEWISH THEOLOGICAL SEMINARY,,3080 BROADWAY,NEW YORK,NEW YORK,10027,UNITED STATES,212-678-8000,"GARY, MARC  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYC COUNCIL,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"TRANSPORT WORKERS UNION, LOCAL 100",,80 WEST END AVE,NEW YORK,NEW YORK,10005,UNITED STATES,212-873-6000,"SAMUELSEN, JOHN  ","LEGISLATIVE AND STRATEGIC COUNSEL, NYS LEGISLATURE, EXECUTIVE BRANCH AND NYC COUNCIL",PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,UNITED AMBULETTE COALITION,,8 EAST PROSPECT AVE,MOUNT VERNON,NEW YORK,10550,UNITED STATES,914-699-0785,"KALISH, NEIL  ",LEGISLATIVE AND STRATEGIC COUNSEL - NYS LEGISLATURE,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"URBAN HEALTH PLAN, INC.",,1065 SOUTHERN BLVD,BRONX,NEW YORK,10459,UNITED STATES,718-589-2440,"HERNANDEZ, PALOMA  ",BUDGET AND STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,1
2017,JANUARY 1 - JUNE 30,2017-07-18T00:00:00,PCF-201707181000064,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUPLLC,215 PARK AVE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"VERA INSTITUTE OF JUSTICE, INC.",,"233 BROADWAY, 12TH FLOOR",NEW YORK,NEW YORK,10279,UNITED STATES,212-376-3106,"ROOT, OREN  ","BUDGET AND STRATEGIC COUNSEL-NYS LEGISLATURE, EXECUTIVE BRANCH AND STATE AGENCIES",PC-201701251000014,1
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,PUBLIC OFFICIAL/CANDIDATE,"GONZALEZ, ERIC  ",DISTRICT ATTORNEY,UNIT 2D1405 8TH AVENUE,BROOKLYN,NEW YORK,11215,UNITED STATES,212-213-2660,,"GENERAL STRATEGY, DIRECT MAIL, FILM PRODUCTION",PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,PUBLIC OFFICIAL/CANDIDATE,"KLEIN, JEFFREY D ",NYS SENATE  DISTRICT 34TH,"JEFF KLEIN EXCELSIOR, 2018 WILLIAMSBRIDGE ROAD",BRONX,NEW YORK,10461,UNITED STATES,718-654-2074,,GENERAL CONSULTING,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,82ND STREET ACADEMICS,,81-10 35TH AVENUE,JACKSON HEIGHTS,NEW YORK,11372,UNITED STATES,718-457-0429,"TOMPKINS, RONALD  ",STRATEGIC COUNSEL-NYC COUNCIL AND CITY AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,ALLSTATE INSURANCE COMPANY,,"878 VETERANS MEMORIAL HIGHWAY, SUITE 400",HAUPPAUGUE,NEW YORK,11788,UNITED STATES,631-357-8999,"GARNER, MARK L ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,ASTOR SERVICES FOR CHILDRENS & FAMILIES,,6339 MILL STREET,RHINEBECK,NEW YORK,12572,UNITED STATES,845-871-1000,"MCGUIRK, JAMES  ",BUDGET STRATEGIC COUNSEL - NYS LEGISLATURE/EXECUTIVE BRANCH AND STATE AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,BIOTECHNOLOGY INNOVATION ORGANIZATION (BIO) (FKA BIOTECHNOLOGY INDUSTRY ORGANIZATION (BIO)),,1201 MARYLAND AVENUE SW,WASHINGTON,DISTRICT OF COLUMBIA,20024,UNITED STATES,202-962-9200,"PLUES, PATRICK  ",LEGISLATIVE AND STRATEGIC COUNSEL - NYS LEGISLATURE AND REVELANT AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"CHARTER COMMUNICATION OPERATING, LLC",,"1099 NEW YORK AVENUE, STE 650",WASHINGTON,DISTRICT OF COLUMBIA,20007,UNITED STATES,212-621-1910,"FALK, ADAM E ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"CSC HOLDING, LLC",,1111 STEWARD AVENUE,BETHPAGE,NEW YORK,11714,UNITED STATES,516-803-2580,"ROSENBLUM, LISA  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS STATE AGENCIES AND NYC COUNCIL AND CITY AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,FINANCIAL SERVICE CENTERS OF NEW YORK,,"21 MAIN STREET, SUITE 101 COURT PLAZA SOUTH",HACKENSACK,NEW JERSEY,07601,UNITED STATES,201-487-0412,"D'ALESSIO, EDWARD P ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS STATE AGENCIES AND NYC COUNCIL AND CITY AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,GREATER NEW YORK HOSPITAL ASSOCIATION,,555 WEST 57TH STREET,NEW YORK,NEW YORK,10019,UNITED STATES,212-246-7100,"PERLMAN, LEE  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"MONTEFIORE HEALTH SYSTEMS,INC.",,111 EAST 210TH STREET,BRONX,NEW YORK,10467,UNITED STATES,718-920-6474,"RICHMOND, LYNN  ",LEGISLATIVE & BUDGET STRATEGIC COUNSEL-NYS LEGISLATURE AND NYC COUNCIL,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"NATIONAL MEDTRANS, LLC",,992 SOUTH 2ND STREET,RONKONKOMA,NEW YORK,11779,UNITED STATES,800-934-7704,"WINAKOR, ANDREW  ",LEGISLATIVE AND STRATEGIC COUNSEL-NYS LEGISLATURE AND RELEVANT AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,ONEIDA INDIAN NATION,,5218 PATRICK ROAD,VERONA,NEW YORK,13478,UNITED STATES,315-361-8687,"CARMEN, PETER D ",LEGISLATIVE AND STRATEGIC COUNSEL - NYS LEGISLATURE,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"PHARMACIST SOCIETY OF THE STATE OF NEW YORK, INC",,"210 WASHINGTON AVENUE EXTENSIONS, SUITE 101",ALBANY,NEW YORK,12203,UNITED STATES,518-869-6595,"FEBRAIO, KATHY  ",LEGISLATIVE AND STRATIGIC COUNSEL - NYS EXECUTIVE AND STATE AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"SAMARITAN DAYTOP FOUNDATION, INC.",,138-03 QUEENS BOULEVARD,BRIARWOOD,NEW YORK,11435,UNITED STATES,718-206-2000,"HERNANDEZ, TINO  ",BUDGET STRATEGIC COUNSEL  - NYS LEGISLATURE/NYC COUNCIL AND CITY AGENCIES,PC-201701251000014,2
2017,JULY 1 - DECEMBER 31,2018-01-22T00:00:00,PCF-201801191000110,PUBLIC DISCLOSURE,,"RAMIREZ, ROBERTO  ",MIRRAM GROUP LLC,215 PARK AVENUE SOUTH 15TH FLOOR,NEW YORK,NEW YORK,10003,NEW YORK,UNITED STATES,212-505-6633,CLIENT BUSINESS NAME,"TRANSPORT WORKERS UNION, LOCAL 100",,80 WEST END AVE,NEW YORK,NEW YORK,10005,UNITED STATES,212-873-6000,"SAMUELSEN, JOHN  ","LEGISLATIVE AND STRATEGIC COUNSEL, NYS LEGISLATURE, EXECUTIVE BRANCH AND NYC COUNCIL",PC-201701251000014,2
